customer_name,Mar_21,Apr_21,May_21,Jun_21,Jul_21,Aug_21,Sep_21,Oct_21,Nov_21,Dec_21,Jan_22,Feb_22,Mar_22,Apr_22,May_22,Jun_22,Jul_22,Aug_22,Sep_22,Oct_22,Nov_22,Dec_22,Jan_23,Feb_23,Mar_23,Apr_23,May_23,Jun_23,Jul_23,Aug_23,Sep_23,Oct_23,Nov_23,Dec_23,Jan_24,Feb_24,Mar_24,Apr_24,May_24,Jun_24,Jul_24,Aug_24,Sep_24,Oct_24,Feb_20,Mar_20,Apr_20,May_20,Jun_20,Jul_20,Aug_20,Sep_20,Oct_20,Nov_20,Dec_20,Jan_21,Feb_21,Nov_24,Dec_24,Jan_25,Feb_25,Dec_18,Jan_19,Feb_19,Mar_19,Apr_19,May_19,Jun_19,Jul_19,Aug_19,Sep_19,Oct_19,Nov_19,Dec_19,Jan_20,Jun_18,Jul_18,Aug_18,Sep_18,Oct_18,Nov_18,Mar_25,Apr_25,May_25,Jun_25,Jul_25,Aug_25,Sep_25,Oct_25,Nov_25,Dec_25,Jan_26,Feb_26,Mar_26,Apr_26,May_26,Jun_26,Jul_26,Aug_26,Sep_26,Oct_26,Nov_26,Dec_26,Jan_27,Feb_27,Mar_27,Apr_27,May_27,Jun_27,Jul_27,Aug_27,Sep_27,Oct_27,Nov_27,Dec_27,Jan_28,Feb_28,Mar_28,Apr_28,May_28,Jun_28,Jul_28,Aug_28,Sep_28,Oct_28,Nov_28,Dec_28,Jan_29,Feb_29,Mar_29,Apr_29,May_29,Jun_29,Jul_29,Aug_29,Sep_29,Oct_29,Nov_29,Dec_29,Jan_30,Feb_30
"""Oakridge (OR) Fire & EMS""",,,,,,,,,,,,,,,,,,,,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,349.0218878248974,,,,,,,,,,,,,,349.0218878248974,349.0218878248974,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Ocean City-Wright (FL) Fire Control District""",,,,,,,,,,,,,,,,,,,,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Ocean Shores (WA) Fire Department""",,,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,718.0,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,956.4598540145986,739.54,739.54,739.54,739.54,739.54,739.54,739.54,739.54,739.54,739.54,739.54,739.54,739.54,739.54,739.54,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Oceanside (CA) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,9366.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Oconee County (SC) Emergency Services""",,,,,,,,,,,,,,,,,,,,,,,,2095.1,2095.1,2095.1,2095.1,2095.1,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Ohio Township (PA) Fire Department""",,,,,,,,,,,,,,,,,,,,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Okotoks (AB) Fire Department (Canada)""",,,,,,,,,,,,,,,,,,,,,,,,,,,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,2097.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Olathe (KS) Fire Department""",,,,,,,,,,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,7980.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Olivette (MO) Fire Department, City of""",,,,,,,,,,,,,,,,,,,,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Orange County (VA) Fire & EMS""",,,,,,,,,,,,,,,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,4194.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Orange Township (OH) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,,,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,3395.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Orland (IL) Fire Protection District""",7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,8214.25,0.0,0.0,0.0,,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,,,,,1355.0898203592815,1355.0898203592815,1355.0898203592815,1355.0898203592815,9330.08982035928,9330.08982035928,9330.08982035928,9330.08982035928,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,,,,1355.0898203592815,1355.0898203592815,1355.0898203592815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Osage Beach (MO) Fire Protection District""",2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,2516.29,0.0,0.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,0.0,,,,,,,,,,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Oswego (IL) Fire Protection District""",,,,,,,,,,,,,,,,,,,,,,,,,,,,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,6590.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Ouachita Parish (LA) Fire Department""",,,,,,,,,6822.0,6822.0,6822.0,6822.0,6822.0,10890.676470588234,10890.676470588234,10890.676470588234,10890.676470588234,10890.676470588234,10890.676470588234,10890.676470588234,4068.676470588235,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,11370.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Owensboro (KY) Fire Department""",,,,,,,,,,,,,,,,,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2143.991596638655,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,2159.9,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Oxford (OH) Fire & Police Departments, City of""",,,,,,,,,,,,,,,,,,,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,5190.0,,,,,,,,,,,,,,5190.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Paint Creek (OH) Joint EMS/Fire District""",1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,1078.41,0.0,0.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,0.0,,,,,,,,,,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,1047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Palm Beach (FL), Town of""",1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,1712.1639784946235,0.0,0.0,0.0,,,,,,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1745.0,1745.0,1745.0,,,,,1049.8763736263736,1049.8763736263736,1049.8763736263736,1049.8763736263736,1408.3763736263736,1756.6542683632158,1756.6542683632158,1756.6542683632158,1756.6542683632158,1756.6542683632158,706.7778947368422,706.7778947368422,1744.9999999999998,1744.9999999999998,,,,,,1049.8763736263736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Palm Beach County (FL) Fire Rescue""",21630.0,22248.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,22557.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,23175.0,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,25074.241630434783,0.0,0.0,0.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,,,,,,,,,,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,21630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Palm Beach Gardens (FL) Fire Rescue""",5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5438.017241379311,5438.017241379311,5438.017241379311,5438.017241379311,5438.017241379311,5438.017241379311,5438.017241379311,5438.017241379311,5438.017241379311,5438.017241379311,5438.017241379311,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,5180.0,0.0,0.0,0.0,,,,,,,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,4904.245283018868,4904.245283018868,4904.245283018868,5180.0,5180.0,5180.0,5180.0,,,,,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,,,,,,3885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Palm Beach Gardens (FL) Recreation, City of""",,,,,,,,,,,,,,,,,,,,,,,,,,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Palos (IL) Fire Protection District""",,,,,,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,3352.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1676.0,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,1726.2799999999997,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Palos Heights (IL) Fire Protection District""",,,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,838.4,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,863.5600000000001,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Park Ridge (IL) Fire Department, City of""",,,,,,,,,,,,,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,1419.34,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Parker County (TX) Hospital District""",,,,,,,,,,,,,,,,,,,679.0,679.0,679.0,6423.519867549669,6423.519867549669,6423.519867549669,6423.519867549669,6423.519867549669,6423.519867549669,6423.519867549669,6423.519867549669,6423.519867549669,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,5432.0,,,,,,,,,,,,,,5432.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Parma Heights (OH) Fire Department""",,,,,,,,,,,,,,,,,,,,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Pearland (TX) Fire Department""",,,,,,,,,,,,,,,,,,,,,,,,,,,,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,8088.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Peekskill (NY) Community Volunteer Ambulance Corps""",499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Pekin (IL) Fire Department""",1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,0.0,0.0,0.0,,,,,,,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,1036.0,2072.0,1036.0,1036.0,1036.0,,,,,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,887.6525821596244,1923.6525821596244,1036.0,,,,,,887.6525821596244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Pelham (AL) Fire Department""",2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,2935.8,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,3023.86,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Peninsula Township (MI) Fire Department""",,,,,,,,,,,,,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Penn Hills (PA) St.227""",,,,,,,,,,,,,,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,699.0,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,719.97,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Peoria (IL) Fire Department""",,,,,,,,,,,,,,,,,,,,10380.0,13380.0,13380.0,13380.0,13380.0,13380.0,13380.0,13380.0,13380.0,13380.0,13380.0,13380.0,3000.0000000000005,3000.0000000000005,3000.0000000000005,3000.0000000000005,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Peotone (IL) Fire Protection District""",698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,0.0,0.0,0.0,,,,,,,,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,1396.0,698.0,698.0,698.0,698.0,,,,,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,,,,,,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Pequot Lakes (MN) Fire District""",,,,,,,,,,,,,,,,,,,,,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Perinton (NY) Volunteer Ambulance Corp. (PVAC)""",838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,863.96,863.96,863.96,863.96,863.96,863.96,863.96,863.96,863.96,863.96,863.96,863.96,863.96,863.96,863.96,0.0,,,,,,838.8,838.8,838.8,838.8,838.8,838.8,838.8,838.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Perrysburg Township (OH) Fire & EMS""",1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1258.2,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,1295.94,0.0,0.0,0.0,,,,,,,,,,,,,,,1258.2,1258.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Petaluma (CA) Fire Department""",,,,,,,,,,,,,,,,,,,,,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Peters Township (PA) Fire Department""",1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,1437.88,0.0,0.0,0.0,,1744.9999999999998,1744.9999999999998,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,,,,,,,,,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,1744.9999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Pettis County (MO) Ambulance District""",1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,1643.88,0.0,0.0,0.0,,,,,,,,,,,,,,1596.0,1596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Phelan (CA) Police Dept.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
